corpus,repo,path,git_blob_sha1,sha256,bytes,verdict_repo_level,repo_head_commit_at_manifest_time
sample,Knightluozichu/blogServer,jwt.ts,2d9dd4b3551cc99e97b08615668491e183dc119b,09dd5724b20744ff2e284b7cefafa4c5a13c99a552799b3909f444e774d69a5e,1007,,88e32631a43b52b25b68dcc9d2428d4a1cb85dd7
sample,riascho/authenticationCheatSheets,jwt.ts,b244eb381a330b988e0b0b4fe0808b76eaf1eb9d,b837df1773895588145934c821442ec94fde19fb50d31cc5554c83f33cedadfd,1069,,f5726a5e7946a3a372f4deeb6b112ac943b71a87
sample,SURAJSCHAUHAN/transport_app,one.ts,03e5ceaad96336221ef8a1239ed6e05a18287e89,e478beb7d0ffd33a793e56611bdee7d0b17f36ce76a9a9893ce908f1d189b5fa,1425,,d65d90d6160cdc99f8a06ee5aafe1b942c1c3581
sample,konnectrsk/Test,jwt.ts,fb6fd8885abf349ad4ecd55a84c3e8bc1838218f,f357ba451bb65dbee3578f29bba2118c15f50fefa1e7cf5fa00a2b1ac48b9146,843,,2b23ee95d612f41cb02b9960870418a234470d3f
sample,eternalmangekyo022/hotels-backend,app.ts,4f8ea8f8a36fad55cb4093744d16fd260abe0ea7,2ce0af776c1e82c53d904744874f5853bb4f5a1261a0d68c9147673bcc022619,1993,,5771baff3a8ac02e98dd9d2f6318f0255f022f0c
sample,TBA5854/Barcode-Scanner-Backend,app.ts,3955494f2cff3d80401cb6da8900f6dab3b95f14,3bf0f374e35b69f5b057200f48b54b47e5b2a81e69ca564b4c73fc4417997e7c,6491,,811b4a12a88c143be3cc58262e6de619c49c3e72
sample,rafidzia/interview-griptech,app.ts,a3caa48b3da5dcc83b5e679f93d0d533f7fac0e4,6960322cc505f4e8643d2c3506a12f11af68063ed5489cff0684152a4015dac3,1764,,e96ddb04a66c93dc362d3b013f83a0084992800e
sample,srtucker22/chatty,server/index.js,c756868fd9408842e501f41689e0aea1b6b17294,607589142b9094b78f11b2d28e18d557079b356a56cf226fce7ae17e4b98c892,1911,,f610a33021abf18593713d07d67caa541f57cc03
sample,mono-js/mono,lib/jwt.js,57866113dcf67d04bfd94278faf45db5e4896e7e,ce318802ad48b0b2a2d669165e22258cb7793f62a409147695f6ba204a5281a0,2125,,8b2211c316b8067345d9299e1d648dfc76ba95c1
sample,lizhensheng/vue-data-view,server/app.js,33acbcbab70c8621697b85cbf1f8b84f127b542c,756e3735d5f6bf136304fb23d7127c0e35137406e92fe0a8745916c1bc33b85b,1943,,8ebc52d4671fa107fac678c18ff7c8b5217f16e8
sample,PacktPublishing/React-Projects-Second-Edition,Chapter09/server.js,9fa14f4e5a0d49cfd8a5d414af32b917df460ae6,282cc6d4f7664ed2c56db359f16f59d8636a83505a599a429331cbec1031226c,1485,,8cc663f0430477d7274ad13de32d84363faa6f1a
sample,twitchdev/extensions-hello-world,services/backend.js,3fcdcc50fd3c1ab16fcf2a22a91c3e9575c9e7d3,e8bd53f7c4f68b9e207cc56c9ec9298793a4fb4edb495b521ca4721f4b634e7a,9108,,78bc797cec554f777155622929d684e115ddf1e8
sample,bhavin-prajapati/react-redux-node-auth-starter,server/server.js,638544b2ebb44ac6a44b55ad462378a011489620,0c53eb8156a49f7502c3a5d67b9383b681d1a2e0906ebfd952fccd335a7f1175,1912,,303798cc9a32d2072d2f2caca4c9baa3b8ec10be
sample,dronedeploy/function-wrapper,helpers/jwt.js,f778f897e4d0f877544dd2251915796894cd4de0,391b8ec483aef40c917c1076f8a6d113a71c1a080a06048f544c1245d531ac50,1099,,920cfaf104e1cdc7d932ae0059f16a3ad2288b15
sample,ErickWendel/postman-is-slowing-you-down,recorded/app/api.js,23fc7bb3c7e29f642e5062c6d33f6c0123bb2bc6,abe1ab6edec73ef9de7ee2c80d2cffb26aeabfc7f8c26836963f96c0f9670cd7,2025,,206ec15d30dc1b2db1766fb599f1001fb25fed3b
sample,ging/fiware-pep-proxy,controllers/root.js,81f7369b669c620353b9d73f572b31c7062629f2,66335e46a136a509392c87bc6e7ee9acfd4a3a6ccaef0bc02a74f7aeb5cf9999,4773,,475474ad47de7dd46fb40473ed3b1db420c1181a
sample,twitchdev/extension-getting-started,services/backend.js,3abc14bfa7ff7d3cdfff832504e8d3bee42b88b0,e5851dbf1c01349356577e66e271a6abeafd0f38a8956623ad71a6fd77a80e7c,4770,,899e0589549062f6220e4c0a7226f75428797783
sample,welldone-software/node-toolbelt,src/lib/jwt.js,77cec8ae7173055fcab80565a618609b96434293,cfb86fca12a6e4fdf8aea3efe22b5734bd9a38faf1b59588f1e93b99e55d6132,1816,,ec722dd5304661776e45d7853c43a18a3b05cb87
sample,HandyOSS/HandyHost,CommonUtils.js,48c4baa4438250919411ca0e8adcc10440298047,f09e78b32b384880ab8932d5f1670dcb078fcc371ccd9679eed43f93f06d44bd,17937,,a6dcbb9d773152576836038b7e70939623dc76e9
sample,mathcoll/t6,routes/ifttt.js,fa1583d91425f586d57c156e78fc820c1f39a00d,f19dbc93af74f82bb829748f3ede52557abc84681e95979fdb8d0f5ec7ef66d5,8631,,6718d0d3d121364036e0dce2f37afaa30d59b6d7
sample,chanakaDe/Mint-REST,util/middlewares.js,e143f019c64e96b9336e8ca958a84a1a8684bb41,f4a902f4dc56772b7cbed6d4081ffaeab4ee43e48ccef7262f8e5ea861cc2056,1228,,2e3e14c7e5ce8d2b6101bd74ca0915604e971665
sample,Cosen95/rest_node_api,app/routes/users.js,eca0d9dc4ef19efe21a17152ead8a9e59550e53d,4a5db26a1f0ccb9c53357e06077f7053bfa886d874320afe0b85351aa8a43b8c,2607,,f64d2071d57f0f1d412bea9cb1da37512b9492b8
sample,dayofpay/V-Analytics,lib/jwt.js,b82d0cc9d3d202bd2d9d9303df1015b77ccbf13d,cbed578fb657be8c676eadad4aef7d4e00297ecf4d31c7acaf944b2be708de6a,205,,6bcba710fa0cc5a6acbce577e44a3a84a6d0fc3c
sample,mishrasatyam/svelte_kit_jwt_auth,src/hooks.js,2eafd720eabb30534cfb63dfe2736440804afd69,ad8674442f7413b9a74554295de1ebfccc2705c3390882c7025bdeda7b83dd2a,702,,eb58a0277966fb215e259d08b7407b5aed863f5a
sample,mattetre/bitclout-jwt-validate,index.js,eb8f5d37dbb1144d585a0317b9099b3fb5607029,79b155ee4ae63f0a2b391969134104cbdaa60b8bf8597df907bef4790a924112,1904,,294218e7df8d28bfb2e01702b43f35aa98e386fc
sample,stanford-oval/medxchange,lib/jwt.js,1047d96becfa939c808a383d96bb34b5a722ef3f,84ef231fccad5f3305efc65e77f78a0fe1c3106d7531b8ff033d573f6a1f2144,1278,,e56d7b3b459e3e5f351ae6aa484f6e9a77f40dd1
sample,walidbosso/Nodejs_ExpenseTracker,middleware/auth.js,a11e51d4951b6021849c133248dd88fd041e790c,557c6fe3ecd9ee6b487ae442cf46dcd2ec78813c656df453b93e00dd755b0d7f,1701,,aec63aaf97757a5de7b7c2dd0a239383276c4ed8
sample,olegabu/fabric-starter-rest,api/jwt-api.js,45fc2c55be89369c6b4a388a1a95eb497d1ca7bd,bf9fe484983ed5eb5c75d057c650cbc2871c5b76eb7f7218b5f7041f80a2a083,3721,,3d24de7fbad883f44a5d601d637eda6ab666c11d
sample,experoinc/aws-lambda-edge-oauth,index.js,45eeef953d531ba77907bd1708fb986a8022611b,b4916c9c4e029a6ed6c00b482c15291d5dd28e50f95d383ecfb6f64edd4ebb33,5051,,2ce32e3001f50f61d56265c09910e07b9663666a
sample,stoic1979/teammanager,app.js,7fab3ba332183c22d8bf3cad26d604597fc387eb,435859694e9beee002fd78e7fe3b01d8f1f6229056fa892d4ef1ff54412a74c4,5923,,4cfb312132e91e47af5ff8cad0d226ae4bbff3dc
sample,jerrychong25/node-express-mongo-nodemailer-password-reset-jwt,server.js,d0692a35ca2f5ab3db923a310b6832e085efae0b,9ff3bb2dbeaddf70bc6313a7b1fa089bc073f6aea27216b9c7d194a1738d4607,1204,,627e415733bb5a1d86d19623e600d3875976946b
sample,aws-samples/cdk-neptune-knowledge-graph,lambda/jwt-get.js,717ecfd97c4e78e78dac689e978d376e77a75a8d,8b9b1986f8cfadb60c638a07b64b6804618923b8da723fd2a63b3f48b6bb7b52,6682,,dc884f179c213e3e429824521e0c22aa6aa360d5
sample,OXOYO/X-WebDesktop-Api-Koa,src/auth.js,7a6600618d0cb57b207f40c99212f4e2ffb8a71b,2795fe7c3d761cc2510f62e523dad3396a0093106617f62bb31d528c28d0751c,2849,,1318dbc3187bce93c239d64283212959e1bc70a7
sample,24hourkirtan/audio-streaming-apis,utils/jwt.js,2f493669ea22fbdf14b3ee6e1b7d9e80982ced9f,461371d843f6e4d01f17d570e0d9e391d92fce0b84c8fd572d4d0c000a312bc5,1957,,98c5f726b0e424e6da32be3d7675acaba7b89757
sample,OXOYO/X-RESTful-API-Generator-Koa,src/auth.js,16585027896ecff55062f461f76b4923e740c573,85e0304ef162a2fb19e282abcdcd558772f84ba2dcb62e556af0aaacc0a9bc96,2368,,ac4715102d21702d3fc7fac254fc4a8008306313
sample,seanmavley/unifi-voucher-payment-server,app.js,01624395dc1b966cfd90f35101d8237bb27a0ea2,d7cc159c45cb6121fb115e82d613d18c6aa421274955c009b773f99bb4c16cba,2454,,f66f7d5c09e591d276ad5153fdaa8607b7ff04c7
sample,aws-samples/lambdaedge-openidconnect-samples,src/js/auth.js,f1d7e14b13e5ab6c7cab2e7d0756aae0d425bac7,7fdec6b26b702544f24eaae8bfe17ad01cafb2e4d55c53ec9d3332e36aef2402,22143,,fba0cc7e5164c9cde60f57af71198376f1e7e7e5
sample,NSWSESMembers/availability-poc,server/src/main.js,cab7f0f0e024987eada9252410154c93222dee2d,67c8bc4d784cdecf8070e35160575a8518e0204c7f45aa719e5cabbd7f907a68,5490,,7ebc17b6005a3c1573e6c68bd5411b0657c98f71
sample,Halocrea/halocrea-stream-overlay,server/io.js,b382b7c7f02fbed65b5f3b5e6c36831fabf4ffe6,6ab97117b2b0c160a1a0a7a1d38855ba7f1da4752b1d1313ca0c420f776a4e7a,940,,7d8ae7a70f52e3b875735371a2f8c2061aa433e7
sample,SocexSolutions/agenda-v2,api/lib/util/jwt.js,85dc063af6aa9611cd2307816a7bc6b8299ddb6a,69ebf15a81a31a14d0aaa162cfaf2aa6c189138b8510b6602e4e92cbb17e61ef,1957,,135cd6059d7ed1db342be34222da70a9e76308a4
sample,fedosejev/express-api-token-authentication,middleware/token.js,f5207283600d2536d28f12075c308ff80b7e7139,19144bff8ea8fb499dd2a7820db6b70165fa7a69d1051f1e971d6d7f3415f1ef,1563,,f6a0200759fc09d3b0b832a917e7f045df4ed62d
sample,stoic1979/ScreenWatchApi,app.js,1e5d4c72a07dc30a763592c8d72dc660233a80c0,5f8355a624693cd7363f8e14879ec9a64e5847538757069e543d322d541b446a,5684,,328174e8c867574ae2d44055a01b7b99851d4155
sample,Keith3895/financeTracker,api/middleware/index.js,620bd772838687af688ea08f249fc717dfb0cd2a,01caa10169dbb64a9a3d566be18a18d60e9b6fe035f192ce0da1f981c0ef8a22,588,,d10be7522850cbc3e8bbf5829f79942654386fbf
sample,ivailopapazov/softuni-cubicle-may-2023,src/lib/jwt.js,c39089286c4f797c3e50a79d191c44b96d1b6470,7e7f8eac3a5b7b94061531a5e8459e76b6fcad70f23abb3dab83c4adfdb1a368,210,,9f735c73af7cac6476d718a0570b534fe5df2d85
sample,DzenDyn/baseBackend,src/utils/jwtHelper.js,93f7db8ba624d2ac1caa96660774e4ca2b020d73,967437c80399a095a555cc5aec7102b9aeee144038b59fb1c9f43e605365e78e,1549,,c60f4e04b94865ad2cd26c4c3338ab6badcc6acd
sample,ThatConference/that-api,src/security/jwt.js,d4483ba7ba4007abcea7545133dabac863be08e2,dfbb23322b96db35a97bff5d195e51e49fe9b1173b4b54c6e4ed705dbab8c683,2319,,3f486658f10af833d4cb35d2de7cca9bcc9eadd0
sample,iopipe/lambda-requestbin,s3auth.js,b3ee95e898ec63187118a912dbbfc3fca489a7cc,61a095c58b159c96da7170715a553c18914aafa40c4935726fada431fb35d79a,1122,,affe22dd87e905c252f5ec9efd522d467bbb8b33
sample,DoubleXm/part-time,services/users.js,e65f08107bcbf5c16a711cbd15c2e44c62c848bb,08a9e19305883a5c73ebc0a9a0097c8235af18385e79ad801368fa2d6e996b01,8637,,b3d33f7d5e4304ef0f93b3c2716a536b34b7698e
sample,connor11528/task-app-backend,src/api/user.js,cddf575a418a0c0263d5f56ecb59d9dc2a75ea76,bf17bfe68743c6a3f2546f75741448a65e1de3aec8b35f4098107c5883075a5e,2170,,5b9a3e6bdb6bae8717f4535af8f575295e869f49
sample,chingu-voyages/v8-chimeras-team-02,backend/index.js,cf658e6bd7b3da3ad966721ee727d20fe85e7b67,173cfde10a11c91aa9dd8d9402453f94093e92e81f32ee3f602c4dfdb1252da2,2011,,94f916487b2069fcd4815eb8632fc69053287349
sample,sspringer82/webinar,auth/index.js,96036db59e960aece4f287788eee1cbef65c5324,139f983c8dc955c4408a119fb1e62e82b83737e8536512f8b34ee544a5fa70c1,1288,,5047568c3c4ed3298c070353dea800f3fc2014e8
sample,FilipeFilpe/medium-api-jwt,src/auth.js,d8da9f61ecb083771ac2d272934160aa178e5433,4fb213ab4ee46f1266bfe4f31ec5a2973bb6d65ad3b3b8e510c6e4eedb3226c4,822,,640144d523349e7993b696e033e6f69198547c56
sample,lordrepha1980/MobAPI,app.js,a086e7b8e6c34e8fe85d76f965de36c96a31fdbc,e38d0ca1809552cf62c68108bea607bf57ab5f6a88aaac1ad865c4d641b34133,5011,,80761de67b24518787afad4af55c4d46d75378e1
sample,therealAJ/HomeSafe,app/routes/api.js,3ac29ef2e1ebd0c507f964110dd9629caa845887,662f0690e1bf0f71b096bfaaf5b953ce4d5054fcbb1fb4451759a0ede6b681ba,3532,,184da31ce2e11f6a36737e63717d8aa24de886c4
sample,OnZeng/chat-room-server,src/utils/jwt.js,df11b939667e98935ba22d1477de7d3dca2ecacf,cbb627ff990dac52bc1b6376f0a79b9a496c3aede4d47965eb555a99cb268e44,1858,,d2059a52b8f5564291f62ba07d3c74eafd5f0cae
sample,coder-hunt/RESTfullAPI,server.js,5be2199b86f749793822545098dc56f8616b63bc,8ca5e9ad93a9a1b83355a39626feb85f502f0d9c587053ae9da1269fb90055d1,1059,,caf33d06d4b3779d3a0b4e284b03850485206f47
sample,arashdoescode/userStory,app/routes/api.js,49c0a46214db95d669fa612047f9a4e61240a935,084a1ae92c95c67cc6eb0e3d4726e606c6ccef91d68835f0fb5a755a17de276a,2991,,b7db5e33928ec7a8d2029171071a95b551cc27d8
sample,Kevin-Chen19/GoodJobs,server/util/JWT.js,face2eb9b29568b4774335fc68df22ac320cd386,a34615a54e3ec438dc0949fc4faaa320bdc8bb44fd5c323ab7573ea2ae6fef1b,779,,d19b5422eba96275653bc27358eac30256e5d482
sample,darwin-morocho/backend-curso-flutter,src/io.js,713951cd0beb9248c17c247391a64a14757718c0,36cdc172534fb74cd2298babf57d1500708df0e36fda3a5642487d9f9d00c9d9,1145,,6cb4d7e8d272c09236e8f7345835df8d69119485
sample,HiFaraz/express-tokenware,spec/provideSpec.js,f5ca42a68787160a960a6f467d538415a5efd974,7207cea4643a27ae08639e40e4e00cc58d26c3538789cd03f62a167d4e79445f,1304,,feef3455e34fd4f0a6e210d65d5b48832f2b597a
sample,mwondhaf/sec_dispatch_next,auth.ts,e2b932fd9b175c3df861aa6b7ccf8fd00b5a3844,b577dd2d26f75cea67f664fe93a2a7670f440dcfb901479ac06f5e1ac1a81232,1918,,5df384f11b2b2641e44a9159a870092fc1359d9a
sample,Sudharshan348/VManage,proxy.ts,aca372dd5ea9ce769fa81c7b7204d9568c76a9fd,af0d6bf50d4c0c5913fee5b830649c9fbb17183b6730e64a1137eb05ba109fbe,1675,,b2d3653156c8d4a9853eaeb283531dfea6b30903
sample,shrutisharma-git/placement-prep-tracker,proxy.ts,b25386dee7af704d6a9ac066bf203edcd21b62bb,6c9d69d614527b74f3cdf5316110a50eb13441b939dab72880fed32eee63455e,1407,,dbd2c0b4f9b1c8522eb1b1b00318649411a673a4
sample,amdryankz/karir-flow,proxy.ts,539d3fe25895cdf1be69a27038380ca277fa0fd0,639cd362d6eaddef836c9ae3e1fa5b6fb8596e4251e65c0b384b8cff300d99c2,1871,,c27635b5be451fb7cec0cdedb08faad5c99ce837
sample,amdryankz/test-project-fullstack,proxy.ts,c7977e65e6b1f3aa3ad117cff6a205a5c9a0da84,155aa10b63e0b750d6bc54d2c0e04543dc3741986186c3b30cef315769bc9cdc,1407,,56186790bb641c663fc19d0f3d72434c44f0466c
sample,rakhimalik015-star/Ai-Based-Emergency-Ambulance-Tracking-System,proxy.ts,67ff51bd610858827c370a0c45f70069715c3a7a,67771e401254e8c2ca70239fc7d3441bc29cda18e8625ee3b90880a1a93c184f,3841,,776ef00614893bb32a464a87c5a25419313ec4ea
sample,ehasunulislam/Ph_l2_A5_FixItNow_frontend,proxy.ts,b8269b56c311f68db1ac013d4da46968381cf4e0,c9c01aa1a9cb77725fe5c2f702ed97b2ea4acdc8f96ae5a4cddb1f8fed913c20,1472,,b0a709e32f6ee2e70a33c56d8efd22f63562e88a
sample,mehediweb01/gear-up-web,proxy.ts,e02f808da9da806171c859394c6d4edbcd13a362,60944c72795796811600f2aae4fa2090bd910d9f478df523d071d2d9ec2b1ccb,1421,,c94afca7c5d2c75bc346fe555efe40d89febf275
sample,Monir-Ruet/Emap,proxy.ts,97a83f80bdfffd4dabc06ebb645fd94ed76b9827,d0e70372e331ce151f34097cc7944d8123bc9a54e89867b682a2c9b1a1818402,1631,,a0fe21e1668bf877e7366876640ad6e81dfe5a19
sample,richTheAnalyst/xxshop,proxy.ts,62792e7f1203eb9a48a4ff238640ef3bc12a9752,0132b6f0cac0ffd1beb85b3eba02efdd74c900b2cad164d8bba0c68601f9449a,781,,31d86701ce5d92d67343e0d790aa7ba9ac17a545
sample,sudeep7regmi/JobConnect,proxy.ts,0bff2b4085129a5f4b076a308c16e33dca78f958,9059b151ced51d756313bd67fd197c46d9b3832acb1faa0abdcd745ae06708b7,1577,,7b5807faeb7fcf8ed28648cb785292baf33f6d07
sample,asifforizy/Apollo-Gears-Frontend,proxy.ts,864d1a54258b3334127eff579c458a99176cbed2,fbde4e337d38fe4a969681aad7d3d7a8b9f39991a27ca77b2814f337dd7be60c,1845,,6c3787b937a7f273b161b59ff9ca7add131f4add
sample,Sohag-Ahmed056/tourBuddy_findYourPartner_Client,proxy.ts,49c0c5739a64b605294006c6c2ed73a36f98eff4,a99d62640c11515e09efcbb0b5f9da6689037a1ef822d891559097ea1c8a8969,1950,,9f580112fa6d88edc244a40dc6e2f9c85cfd2cbe
sample,abdullah-zakarya/car-part,socket.ts,4be11dc3175529871255aeff48e3b05a53b5f123,be21074549ed212fa4f5d17a67810f00bddd3b948fddeebda217ab6170d4dad0,1448,,bdc64765d489c4b2da63c5c3d69a4211aa07e1fc
sample,Sakshamkhadka7/Eccomerce_MERN_Backend_OOPS,server.ts,3afd532dafa0b39ab80ed30018303e42dfba8156,d08c30c5c9e29b09af98403b7245be8d1d68bdd7d4ac9a9b4171b6d9c995ca94,2610,,59f4bee0d9b23808ff2d276643b232ce8632b46b
sample,kharalnirmal/Learn-Auth,lib/jwt.ts,32ce0561e310d473b8375e7b0ca7f15921bd6027,af7f2aed4e064db86890b3146eb6b727b712285ea52dcce3d0b08ef1f711ca81,2855,,4420d60a8377007da2d5416833cfb3af0e205820
sample,andzia913/FinanBackend,index.ts,53a7d3a69dcd47266679b07b98de73ed05941b38,a5e8fb70a22278cd5717217808a1640529b39b55384a58f18538dce8f02d63c6,2143,,b1eee4442d0cfd02f17234b298612fd141f1d5a3
sample,FollowTheFlo/DeliveryMagnet-Shopify-App,shared.ts,4ebe5dd409a3e9437bea4ca458883bd08faac80d,cb2c0ec9c04dd31957a791f7a832c36fbfaa90c9321e7818ada42cdbcd8392b1,2838,,5cab750a449088f75f33873ed2efbc02e4812161
sample,anisirji/mcp-server-remote-setup-with-jwt-auth,index.ts,2219f29277d597167f8f938e5ea1c1d6372eae1c,145b7906a9e370be57eaad1fd098a4179be716e1b32dac7d8463cec6affa4a7a,4145,,ec86aafaeab93882eee057b137c724935961bbc1
sample,mihnea112/MarianApp_API,index.ts,44082f74d0b37fa9ff2d23b44d5b357a6a45fd65,ceaac2c38747fc1f4bc58562c70aa7d1701f8d66f77d3fcb89d29b427218050e,23251,,da3053e6e027b8a63ae189d5893062a496a7cf55
sample,shashankWork21/niche,proxy.ts,066ecee42bcbfd533fabe3c49b267bff1286e5c0,7c9502f18abf2c747a3f8b7d7fcba202716914ef8ace6c61d2128fc584db5f81,4664,,f540e7b81d0922d235ecf4e718839afe857e0c8a
sample,CarlosHxH/autocar,auth.ts,bc0fa6c55fd768f845f0d22f72587d88f2095407,67e9daa072b6610b7b7beec83d2d8c6ef930e1a8b0e4f5336c81d02f60d7b095,5019,,7a976a3b0c3032c4c9ff6b9c2a08306a33a53f1b
sample,anishkumarshrees/mern-project-shree-beauty-parlour-server,server.ts,20aa228902f2b857c33a193f7db56fab4a7fbfb6,33b80355479e28c23af28e27ab7bd792fd9a022c49d51ed6bb13ebea847390c3,2556,,d9f1cbbea0a96015de8609a4436e0647461aea5d
sample,dottgonzo/jwt-http-utils,index.ts,1697fd4faa684137328baa343e994718381d9ef1,37ed08cb132ecfe66c1b9bca137d769bae1041fec3696592a4a7c4a79b7fe8b2,3738,,c39f08a1a7ba6c6da7c8fb7fecab750fc576df9a
sample,furqanRupom/wareon-ui,proxy.ts,d4480bf9f099337226f3757d15b55e5f172337a9,0d1df36d0121ba4ee048618603aab5e6f7babf5a637e96170a4cf06367317386,2782,,ae062a52403afc09c877e088d7acd8d8e09b4757
sample,premanandconsulting/node-fastify-secure-auth-api,src/app.ts,0ea5d7ae77392bc66bfa933cb78a2ea32409c88e,a7dbbb1896c24785968073650e9c9cd99cb97382cbd53f0b0ab7b69ce3cb3bac,3862,,9cca4249b024e22441089e94c06517fddc87555b
sample,Rajesh23965/graphqlApi,index.ts,ec55ac9ef8c7c4731398f50e2ac5ebeb61292b65,81f9fa2f73a3ae35833daaa10fbf21922048b6cafdaad550412c6caa26d5272f,2997,,32aafba6d0ed02e165c1880205c19f871d4091be
sample,v1noid/image-gen-server,app.ts,bfa17cddfe477b40c680d596507a6e2a8b86bfad,bed8a56f2580193067d8008244d22471338b7179a35279d7bc3d49180c87e794,1835,,cf7999e4883b1140361c8a154b4087e59240a114
sample,tmendes13/task-api,auth.ts,ad5afa46fcf4ef1ba3cde7d900952bbae2eaca1a,007cef03ce7f0bc864a30c877104dea845ce03ab1785b834d3ba4ab6ddf3acad,3129,,bd490e35d88704426c7cddee227a1524454ad925
sample,BrooklinJazz/dm-binder-deprecated,index.ts,7cd3368039c57a77a36f075adcb8f1659da7491c,3b16283c29500ab37d985ea7ee04d4110c427f39662b56148a2edf031f99c66c,1520,,c38c4b17720b2df62b5a13cfdc78f382e77458cc
sample,ahsanhabibleon/ecom-backend,utils.ts,a2347fbec96d2917791b8be73e820adf7b865d18,1725b9f8b8e53512cd75652d0a68e5a2ee526a540949a230e74d03cf21e63f32,1019,,d8f8ba9e0d8193528ea87089094a9937806030ca
sample,12anupa-baral/Mern3_Project2,server.ts,514bdd360ac3b160c663710a549c287b59752d73,08d6c3580ca8bd33b9de8c43791f84fa12b5127c1cc0a5d27d6773e65cb114d9,6628,,1993268c4fd8b969cdd01a41a649f80dd413ef64
sample,ImFropZ/CoffeeShopAPI,utils.ts,224b67ec5cee7eb1476e4e1142383f50619f6042,1a2e009060361c4c1d75506e2df12748ded230060b76792b0ae6ddc2fc6b0d2d,882,,2e2d4692bc70a9a94fe9544fc32b10543054604f
sample,cherealnice/creditMe_api,server.ts,f1e98159bd18e082bde0894d3601beb6732f2008,2e50065c7e8cac38226809f028ae81b216391dd2cce64071bf4c8dd2abd03170,1044,,232e84ab3a6ece8ae40db377529e13be633bf346
sample,adir-jscode/Travel-360-Frontend,proxy.ts,d05c7d4d3d4d2d441f69b39a2129dc0ba7fccb15,210d46734494f7a601f63393bb72eccf8674618facccf92530836c1226d363bd,3682,,7430970178be047f6929158ad63e5a0a1cf85178
sample,onixtoken/ONIX-Network-mining,server.ts,58f8a954ac36fc64b360501eaf65c453120bb8c7,50718b3b1841147a1daf316d668842cf6d53eb1eff4e6156494450de55eca808,3663,,2bfa98a3ea2777e29bc54d6fb57dc6556fef9f35
sample,madjid123/Dexchat-full,server.ts,8c8309851c6bd1ba6816e31000b955d40d66d641,097b590336e6c4338b301c1c9c7027a9dfa3da9f8c9ffc4cb080b86837101066,3748,,e52cf5f52f66426008b1638470034766732ea092
sample,RipanRenaldi25/rf_be,index.ts,bea37f6b5de16343bef187eead5cc17e0844382d,8aad291b4ba383fb7a7e7294b4162612d3abc0d0de0fc62b37695aa7a5fb212b,2243,,174f89f51a2e1b2828bf6edcb6721356b0ebd496
sample,cbanluta2700/agrismart-,lib/jwt.ts,4522755b50b31ea4cc533ffaf3da584e9865afe0,e2144b46e751cd14061159de5a51027f37abd94a3c872f38472ad8fad95131eb,3719,,22da51ddacdd4bcc3526a7e65e0845fe9331e54a
sample,Sazkiasabrina/aivas-backend,proxy.ts,0443eff1e5776f34ea1ae327583b2d0d17dd3855,004a541fbe07d7a46451cc79ffb5214c9c51d7daf684b3fcd2c7e4c2586795ae,4052,,bd0501113488ea22e3ccead41726cd9641fc229d
sample,abid-arham/assignment-5,proxy.ts,065706eb726af3cf2e01f4e21acabea72b9292fe,793f96810bf36edb52752626860e801caff0c8b0baadb6aa2cd551303e1c05ce,4065,,ffce6fd7f0492a7f2de9b510efa3a71fdc54cd09
sample,duchuyhoang/chatAppSocket,app.ts,1257dae34ad57ec16a1c5a6f68efd88031f7d1a7,6a39a5b413cf6a95e1b68b7bdde220b4e708751c011a5d7b84b7ec2104a078f4,4826,,af593e9b75d7821ab37efc9c928e3ff7dba96b1c
sample,naeemul-online/E-Commerce-and-Inventory-Management-System-Client,proxy.ts,a112b2412df9e21507b07807c1761f48be9aad0d,5354856df696bf4d3e96b39a6b8a6cd085f23ef47e2c07afe6202bb3ae04c186,4815,,f9fb17426f230d6bc0026b3a7e05e473b7104925
sample,hery-ae/cetta-environment-data,app.mts,d2f5134dc172d0807f78cb1033b8b2f8b5bb3eef,2a2d4c2f25e80e4247027a200b789f46eaaea12565fe914a7e81a7e02f806efd,5393,,bc34455c7bec7ac3ac0fdd0a05d12d3ec2b6cd13
sample,geri1997/hoxton-solo-project-backend,index.ts,f0d917258cab55542dd898b71fd75bfbc39df8e1,906ceaa29b350b4c25b3b310466c8d7422944253581186fcad448ad0518155ae,23677,,4fbd1836606edb0bca43e2c8865479ef7a341359
sample,rohitranjanyadav/Homify-Marketplace-Server,server.ts,99cf6afed84c3728054a65c4ab5ddc2aed40a65a,bfc254a2bc701235aa06e5810e4ccc33cdce4b9751041e4f7ea91f9f50ee5dc1,2679,,46a59a5f808c80def1000cad51b9d1122a5688a6
sample,MalikWhitten67/xavierdb,entry.ts,75848cab1f7ea7acad73e0269760c6fbfcd9ceb1,b755f3ecdd2130f4312b9a6ec0aabfa102e2d9125ef6b40feaaddec8494d589d,29767,,8aea21bfad1858a94c96030a60d654c24b64e2e7
sample,Ayush-207/mysubs-server,index.ts,87a9de5e02b82dc02f0b3a464e1defd5c07c6f9f,7b7e052c26ece1f0553fdfbf366923100156fe5164131fdbb567623fd84eb746,6915,,8613c7d1d7f3eda21049275bd1460612eef887d5
sample,matterconi/entropia,auth.ts,483ac4065a996d9a0c965c27f5ef1211d22136b0,4a6737821f6bb0e80607acc7da2a256aebb22a8154c9fd045a997c8f479af6ea,7708,,d211eafd5c59735b510f77fcb0a00e78add1eda9
