# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318094.514601,service-a-deployment-b9f6859d9-ddctb,istio-proxy,86.900,
1789318095.8951218,service-a-deployment-b9f6859d9-ddctb,service-a,234.199,2.699263
1789318096.129266,service-a-deployment-b9f6859d9-ddctb,istio-proxy,79.822,
1789318097.543801,service-a-deployment-b9f6859d9-ddctb,service-a,257.900,2.676735
1789318097.781504,service-a-deployment-b9f6859d9-ddctb,istio-proxy,86.688,
1789318099.2078831,service-a-deployment-b9f6859d9-ddctb,service-a,272.135,3.557375
1789318099.445641,service-a-deployment-b9f6859d9-ddctb,istio-proxy,102.525,
1789318100.832505,service-a-deployment-b9f6859d9-ddctb,service-a,276.530,2.949119
1789318101.075546,service-a-deployment-b9f6859d9-ddctb,istio-proxy,95.723,
1789318102.4677298,service-a-deployment-b9f6859d9-ddctb,service-a,230.256,2.603007
1789318102.790038,service-a-deployment-b9f6859d9-ddctb,istio-proxy,100.022,
1789318104.168493,service-a-deployment-b9f6859d9-ddctb,service-a,302.838,4.849663
1789318104.417493,service-a-deployment-b9f6859d9-ddctb,istio-proxy,81.954,
1789318105.806431,service-a-deployment-b9f6859d9-ddctb,service-a,253.148,2.656255
1789318106.064179,service-a-deployment-b9f6859d9-ddctb,istio-proxy,83.408,
1789318107.46959,service-a-deployment-b9f6859d9-ddctb,service-a,255.920,2.965503
1789318107.707781,service-a-deployment-b9f6859d9-ddctb,istio-proxy,92.247,
1789318109.119284,service-a-deployment-b9f6859d9-ddctb,service-a,258.653,2.953215
1789318109.363384,service-a-deployment-b9f6859d9-ddctb,istio-proxy,97.611,
1789318110.738112,service-a-deployment-b9f6859d9-ddctb,service-a,274.897,3.575807
1789318110.9804292,service-a-deployment-b9f6859d9-ddctb,istio-proxy,93.709,
1789318112.361423,service-a-deployment-b9f6859d9-ddctb,service-a,232.147,2.557951
1789318112.605097,service-a-deployment-b9f6859d9-ddctb,istio-proxy,80.762,
1789318114.0001988,service-a-deployment-b9f6859d9-ddctb,service-a,263.961,2.791423
1789318114.250386,service-a-deployment-b9f6859d9-ddctb,istio-proxy,87.228,
1789318115.659924,service-a-deployment-b9f6859d9-ddctb,service-a,245.736,2.676735
1789318115.886275,service-a-deployment-b9f6859d9-ddctb,istio-proxy,83.570,
1789318117.281307,service-a-deployment-b9f6859d9-ddctb,service-a,235.619,2.611199
1789318117.572582,service-a-deployment-b9f6859d9-ddctb,istio-proxy,86.233,
1789318118.991389,service-a-deployment-b9f6859d9-ddctb,service-a,268.519,3.166207
1789318119.272394,service-a-deployment-b9f6859d9-ddctb,istio-proxy,96.888,
1789318120.672554,service-a-deployment-b9f6859d9-ddctb,service-a,313.870,3.682303
1789318120.9089432,service-a-deployment-b9f6859d9-ddctb,istio-proxy,109.453,
1789318122.340069,service-a-deployment-b9f6859d9-ddctb,service-a,236.788,2.549759
1789318122.565987,service-a-deployment-b9f6859d9-ddctb,istio-proxy,80.744,
1789318123.983579,service-a-deployment-b9f6859d9-ddctb,service-a,300.890,3.282943
1789318124.22716,service-a-deployment-b9f6859d9-ddctb,istio-proxy,116.509,
1789318125.671825,service-a-deployment-b9f6859d9-ddctb,service-a,282.270,3.088383
1789318125.905519,service-a-deployment-b9f6859d9-ddctb,istio-proxy,98.502,
1789318127.426389,service-a-deployment-b9f6859d9-ddctb,service-a,290.676,3.012607
1789318127.6615412,service-a-deployment-b9f6859d9-ddctb,istio-proxy,103.219,
1789318129.060918,service-a-deployment-b9f6859d9-ddctb,service-a,289.590,3.688447
1789318129.298697,service-a-deployment-b9f6859d9-ddctb,istio-proxy,103.636,
1789318130.87376,service-a-deployment-b9f6859d9-ddctb,service-a,377.888,7.614463
1789318131.2006779,service-a-deployment-b9f6859d9-ddctb,istio-proxy,183.221,
1789318132.719906,service-a-deployment-b9f6859d9-ddctb,service-a,382.912,6.168575
1789318132.96893,service-a-deployment-b9f6859d9-ddctb,istio-proxy,137.264,
1789318134.3921258,service-a-deployment-b9f6859d9-ddctb,service-a,341.976,4.964351
1789318134.650323,service-a-deployment-b9f6859d9-ddctb,istio-proxy,127.173,
1789318136.090346,service-a-deployment-b9f6859d9-ddctb,service-a,343.422,3.577855
1789318136.331161,service-a-deployment-b9f6859d9-ddctb,istio-proxy,124.588,
1789318138.115468,service-a-deployment-b9f6859d9-ddctb,service-a,480.087,3.522559
1789318138.555285,service-a-deployment-b9f6859d9-ddctb,istio-proxy,320.749,
1789318140.362133,service-a-deployment-b9f6859d9-ddctb,service-a,633.955,37.847039
