# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789303314.1093912,service-a-s8-deployment-8ddc896cd-skv7w,service-a,346.378,
1789303314.6164548,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,289.084,
1789303316.1273441,service-a-s8-deployment-8ddc896cd-skv7w,service-a,250.366,
1789303316.464702,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,200.669,
1789303318.14407,service-a-s8-deployment-8ddc896cd-skv7w,service-a,313.388,
1789303318.6685178,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,309.427,
1789303320.5003378,service-a-s8-deployment-8ddc896cd-skv7w,service-a,417.458,
1789303320.9946449,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,402.843,
1789303322.529139,service-a-s8-deployment-8ddc896cd-skv7w,service-a,282.419,
1789303322.866456,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,210.301,
1789303324.6862998,service-a-s8-deployment-8ddc896cd-skv7w,service-a,336.482,
1789303325.154309,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,338.291,
1789303326.883977,service-a-s8-deployment-8ddc896cd-skv7w,service-a,416.854,
1789303327.594829,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,486.445,
1789303329.4795752,service-a-s8-deployment-8ddc896cd-skv7w,service-a,499.171,
1789303329.9634602,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,451.956,
1789303331.490695,service-a-s8-deployment-8ddc896cd-skv7w,service-a,273.604,
1789303331.800788,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,222.054,
1789303333.200205,service-a-s8-deployment-8ddc896cd-skv7w,service-a,168.837,
