# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789295965.640487,service-a-deployment-6f799bd666-976nt,service-a,121.777,2.879487
1789295965.883322,service-a-deployment-6f799bd666-976nt,istio-proxy,41.549,
1789295967.272663,service-a-deployment-6f799bd666-976nt,service-a,153.782,2.828287
1789295967.509886,service-a-deployment-6f799bd666-976nt,istio-proxy,42.415,
1789295968.9026098,service-a-deployment-6f799bd666-976nt,service-a,150.286,3.645439
1789295969.147773,service-a-deployment-6f799bd666-976nt,istio-proxy,45.589,
1789295970.577512,service-a-deployment-6f799bd666-976nt,service-a,135.283,3.102719
1789295970.821196,service-a-deployment-6f799bd666-976nt,istio-proxy,44.110,
1789295972.2212522,service-a-deployment-6f799bd666-976nt,service-a,135.086,2.912255
1789295972.524671,service-a-deployment-6f799bd666-976nt,istio-proxy,45.276,
1789295974.1350799,service-a-deployment-6f799bd666-976nt,service-a,228.683,13.606911
1789295974.387869,service-a-deployment-6f799bd666-976nt,istio-proxy,105.477,
1789295975.793529,service-a-deployment-6f799bd666-976nt,service-a,191.595,3.760127
1789295976.0600991,service-a-deployment-6f799bd666-976nt,istio-proxy,58.430,
1789295977.611605,service-a-deployment-6f799bd666-976nt,service-a,221.185,3.774463
1789295977.8955069,service-a-deployment-6f799bd666-976nt,istio-proxy,59.865,
1789295979.3628821,service-a-deployment-6f799bd666-976nt,service-a,184.533,4.087807
1789295979.637082,service-a-deployment-6f799bd666-976nt,istio-proxy,58.957,
1789295981.079306,service-a-deployment-6f799bd666-976nt,service-a,209.825,3.573759
1789295981.4005928,service-a-deployment-6f799bd666-976nt,istio-proxy,70.753,
1789295983.086348,service-a-deployment-6f799bd666-976nt,service-a,301.649,6.307839
1789295983.339514,service-a-deployment-6f799bd666-976nt,istio-proxy,98.558,
1789295984.720448,service-a-deployment-6f799bd666-976nt,service-a,148.781,6.217727
1789295984.970537,service-a-deployment-6f799bd666-976nt,istio-proxy,42.656,
1789295986.339626,service-a-deployment-6f799bd666-976nt,service-a,157.789,2.854911
1789295986.61861,service-a-deployment-6f799bd666-976nt,istio-proxy,42.910,
1789295987.997206,service-a-deployment-6f799bd666-976nt,service-a,160.095,3.031039
1789295988.226641,service-a-deployment-6f799bd666-976nt,istio-proxy,40.862,
1789295989.683346,service-a-deployment-6f799bd666-976nt,service-a,272.586,6.524927
1789295989.9543831,service-a-deployment-6f799bd666-976nt,istio-proxy,87.264,
1789295991.525095,service-a-deployment-6f799bd666-976nt,service-a,218.922,3.278847
1789295991.806883,service-a-deployment-6f799bd666-976nt,istio-proxy,68.459,
1789295993.27663,service-a-deployment-6f799bd666-976nt,service-a,273.928,12.206079
1789295993.520035,service-a-deployment-6f799bd666-976nt,istio-proxy,94.710,
1789295994.8954,service-a-deployment-6f799bd666-976nt,service-a,149.623,3.205119
1789295995.156584,service-a-deployment-6f799bd666-976nt,istio-proxy,42.252,
1789295996.531318,service-a-deployment-6f799bd666-976nt,service-a,151.790,2.680831
1789295996.779843,service-a-deployment-6f799bd666-976nt,istio-proxy,47.355,
1789295998.1691048,service-a-deployment-6f799bd666-976nt,service-a,138.423,3.049471
1789295998.423774,service-a-deployment-6f799bd666-976nt,istio-proxy,45.346,
1789295999.805351,service-a-deployment-6f799bd666-976nt,service-a,138.395,2.815999
1789296000.035655,service-a-deployment-6f799bd666-976nt,istio-proxy,44.369,
1789296001.456525,service-a-deployment-6f799bd666-976nt,service-a,147.201,2.924543
1789296001.7115269,service-a-deployment-6f799bd666-976nt,istio-proxy,42.667,
1789296003.0953112,service-a-deployment-6f799bd666-976nt,service-a,143.139,2.889727
1789296003.356381,service-a-deployment-6f799bd666-976nt,istio-proxy,46.458,
1789296004.767933,service-a-deployment-6f799bd666-976nt,service-a,178.855,2.947071
1789296005.0255501,service-a-deployment-6f799bd666-976nt,istio-proxy,49.796,
1789296006.452235,service-a-deployment-6f799bd666-976nt,service-a,159.031,3.225599
1789296006.6851919,service-a-deployment-6f799bd666-976nt,istio-proxy,49.801,
1789296008.063485,service-a-deployment-6f799bd666-976nt,service-a,135.209,3.342335
1789296008.291494,service-a-deployment-6f799bd666-976nt,istio-proxy,42.132,
1789296009.6627798,service-a-deployment-6f799bd666-976nt,service-a,129.384,2.777087
1789296009.883706,service-a-deployment-6f799bd666-976nt,istio-proxy,35.647,
1789296011.2480252,service-a-deployment-6f799bd666-976nt,service-a,147.865,2.873343
1789296011.487802,service-a-deployment-6f799bd666-976nt,istio-proxy,47.301,
1789296012.848674,service-a-deployment-6f799bd666-976nt,service-a,138.379,3.000319
1789296013.0701911,service-a-deployment-6f799bd666-976nt,istio-proxy,44.133,
1789296014.4884071,service-a-deployment-6f799bd666-976nt,service-a,152.099,2.889727
1789296014.730258,service-a-deployment-6f799bd666-976nt,istio-proxy,43.801,
1789296016.0920398,service-a-deployment-6f799bd666-976nt,service-a,139.099,3.117055
1789296016.3088808,service-a-deployment-6f799bd666-976nt,istio-proxy,42.156,
1789296017.7044601,service-a-deployment-6f799bd666-976nt,service-a,227.259,5.373951
1789296017.969695,service-a-deployment-6f799bd666-976nt,istio-proxy,87.333,
1789296019.3292,service-a-deployment-6f799bd666-976nt,service-a,146.883,3.104767
1789296019.55323,service-a-deployment-6f799bd666-976nt,istio-proxy,44.836,
1789296020.915425,service-a-deployment-6f799bd666-976nt,service-a,156.386,2.813951
1789296021.1498501,service-a-deployment-6f799bd666-976nt,istio-proxy,40.053,
1789296022.6142778,service-a-deployment-6f799bd666-976nt,service-a,149.139,2.756607
1789296022.8401349,service-a-deployment-6f799bd666-976nt,istio-proxy,51.046,
1789296024.2016058,service-a-deployment-6f799bd666-976nt,service-a,146.022,3.160063
1789296024.4233248,service-a-deployment-6f799bd666-976nt,istio-proxy,40.988,
1789296025.813149,service-a-deployment-6f799bd666-976nt,service-a,137.840,3.125247
1789296026.035997,service-a-deployment-6f799bd666-976nt,istio-proxy,44.215,
1789296027.411218,service-a-deployment-6f799bd666-976nt,service-a,140.414,3.129343
1789296027.628303,service-a-deployment-6f799bd666-976nt,istio-proxy,47.325,
1789296029.0044758,service-a-deployment-6f799bd666-976nt,service-a,157.784,3.051519
1789296029.226464,service-a-deployment-6f799bd666-976nt,istio-proxy,41.922,
1789296030.621232,service-a-deployment-6f799bd666-976nt,service-a,143.556,3.108863
1789296030.875129,service-a-deployment-6f799bd666-976nt,istio-proxy,46.760,
1789296032.279009,service-a-deployment-6f799bd666-976nt,service-a,173.012,3.229695
1789296032.622663,service-a-deployment-6f799bd666-976nt,istio-proxy,59.071,
1789296033.996004,service-a-deployment-6f799bd666-976nt,service-a,176.727,3.817471
1789296034.227621,service-a-deployment-6f799bd666-976nt,istio-proxy,58.371,
1789296035.596122,service-a-deployment-6f799bd666-976nt,service-a,158.452,3.127295
1789296035.83004,service-a-deployment-6f799bd666-976nt,istio-proxy,46.721,
1789296037.211583,service-a-deployment-6f799bd666-976nt,service-a,152.123,3.135487
1789296037.443985,service-a-deployment-6f799bd666-976nt,istio-proxy,46.770,
1789296038.837226,service-a-deployment-6f799bd666-976nt,service-a,151.095,3.473407
1789296039.116062,service-a-deployment-6f799bd666-976nt,istio-proxy,54.219,
1789296040.502146,service-a-deployment-6f799bd666-976nt,service-a,205.362,3.911679
1789296040.741395,service-a-deployment-6f799bd666-976nt,istio-proxy,57.982,
1789296042.1301382,service-a-deployment-6f799bd666-976nt,service-a,171.771,3.170303
1789296042.389983,service-a-deployment-6f799bd666-976nt,istio-proxy,60.927,
1789296043.7590652,service-a-deployment-6f799bd666-976nt,service-a,176.495,3.872767
1789296043.989249,service-a-deployment-6f799bd666-976nt,istio-proxy,49.389,
1789296045.3662138,service-a-deployment-6f799bd666-976nt,service-a,164.313,3.078143
1789296045.590419,service-a-deployment-6f799bd666-976nt,istio-proxy,46.802,
1789296046.96017,service-a-deployment-6f799bd666-976nt,service-a,155.206,3.805183
1789296047.180935,service-a-deployment-6f799bd666-976nt,istio-proxy,42.816,
1789296048.549508,service-a-deployment-6f799bd666-976nt,service-a,142.549,3.108863
1789296048.783438,service-a-deployment-6f799bd666-976nt,istio-proxy,44.880,
1789296050.153583,service-a-deployment-6f799bd666-976nt,service-a,154.242,3.100671
1789296050.3841438,service-a-deployment-6f799bd666-976nt,istio-proxy,43.793,
1789296051.860467,service-a-deployment-6f799bd666-976nt,service-a,189.460,3.977215
1789296052.121511,service-a-deployment-6f799bd666-976nt,istio-proxy,67.571,
1789296053.507127,service-a-deployment-6f799bd666-976nt,service-a,185.268,3.246079
1789296053.734876,service-a-deployment-6f799bd666-976nt,istio-proxy,56.918,
1789296055.138153,service-a-deployment-6f799bd666-976nt,service-a,165.790,3.282943
1789296055.399893,service-a-deployment-6f799bd666-976nt,istio-proxy,55.656,
1789296056.778155,service-a-deployment-6f799bd666-976nt,service-a,162.650,3.006463
1789296057.008115,service-a-deployment-6f799bd666-976nt,istio-proxy,46.380,
1789296058.3763862,service-a-deployment-6f799bd666-976nt,service-a,177.252,3.053567
1789296058.648792,service-a-deployment-6f799bd666-976nt,istio-proxy,54.362,
1789296060.0169642,service-a-deployment-6f799bd666-976nt,service-a,152.549,3.082239
1789296060.242286,service-a-deployment-6f799bd666-976nt,istio-proxy,45.078,
1789296061.7520761,service-a-deployment-6f799bd666-976nt,service-a,193.030,3.035135
1789296062.013484,service-a-deployment-6f799bd666-976nt,istio-proxy,68.025,
1789296063.4016068,service-a-deployment-6f799bd666-976nt,service-a,166.887,4.263935
1789296063.6639931,service-a-deployment-6f799bd666-976nt,istio-proxy,51.394,
1789296065.071888,service-a-deployment-6f799bd666-976nt,service-a,183.782,3.225599
1789296065.306103,service-a-deployment-6f799bd666-976nt,istio-proxy,55.342,
1789296066.701947,service-a-deployment-6f799bd666-976nt,service-a,151.927,3.489791
1789296066.927275,service-a-deployment-6f799bd666-976nt,istio-proxy,46.469,
1789296068.355784,service-a-deployment-6f799bd666-976nt,service-a,163.155,3.096575
1789296068.582766,service-a-deployment-6f799bd666-976nt,istio-proxy,54.697,
1789296069.991068,service-a-deployment-6f799bd666-976nt,service-a,158.975,3.657727
1789296070.2211032,service-a-deployment-6f799bd666-976nt,istio-proxy,53.327,
1789296071.661597,service-a-deployment-6f799bd666-976nt,service-a,196.426,2.713599
1789296071.900156,service-a-deployment-6f799bd666-976nt,istio-proxy,60.125,
1789296073.279103,service-a-deployment-6f799bd666-976nt,service-a,173.947,3.966975
1789296073.508589,service-a-deployment-6f799bd666-976nt,istio-proxy,58.099,
1789296074.954985,service-a-deployment-6f799bd666-976nt,service-a,174.450,3.233791
1789296075.198879,service-a-deployment-6f799bd666-976nt,istio-proxy,58.529,
1789296076.599954,service-a-deployment-6f799bd666-976nt,service-a,187.582,3.487743
1789296076.846805,service-a-deployment-6f799bd666-976nt,istio-proxy,64.803,
1789296078.224652,service-a-deployment-6f799bd666-976nt,service-a,184.718,3.450879
1789296078.479241,service-a-deployment-6f799bd666-976nt,istio-proxy,54.374,
1789296079.8868322,service-a-deployment-6f799bd666-976nt,service-a,175.337,3.901439
1789296080.122779,service-a-deployment-6f799bd666-976nt,istio-proxy,58.494,
1789296081.542666,service-a-deployment-6f799bd666-976nt,service-a,187.499,3.514367
1789296081.785028,service-a-deployment-6f799bd666-976nt,istio-proxy,58.725,
1789296083.164421,service-a-deployment-6f799bd666-976nt,service-a,195.661,3.287039
