# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789317454.7597172,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,130.902,
1789317456.160823,service-a-deployment-7f8b79cf8-dsztp,service-a,298.183,3.266559
1789317456.495295,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,104.593,
1789317457.890657,service-a-deployment-7f8b79cf8-dsztp,service-a,299.306,4.476927
1789317458.1260989,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,119.377,
1789317459.525614,service-a-deployment-7f8b79cf8-dsztp,service-a,288.857,3.063807
1789317459.768599,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,106.619,
1789317461.162982,service-a-deployment-7f8b79cf8-dsztp,service-a,296.619,3.489791
1789317461.395145,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,96.948,
1789317462.7818391,service-a-deployment-7f8b79cf8-dsztp,service-a,261.203,3.145727
1789317463.023938,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,91.081,
1789317464.40919,service-a-deployment-7f8b79cf8-dsztp,service-a,294.560,3.579903
1789317464.649181,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,99.835,
1789317466.0421891,service-a-deployment-7f8b79cf8-dsztp,service-a,266.928,3.016703
1789317466.295321,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,94.096,
1789317467.6832309,service-a-deployment-7f8b79cf8-dsztp,service-a,283.599,3.002367
1789317467.9105432,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,97.512,
1789317469.3051322,service-a-deployment-7f8b79cf8-dsztp,service-a,281.807,2.916351
1789317469.590925,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,111.516,
1789317470.989857,service-a-deployment-7f8b79cf8-dsztp,service-a,291.093,3.659775
1789317471.222545,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,103.026,
1789317472.6709518,service-a-deployment-7f8b79cf8-dsztp,service-a,293.143,3.055615
1789317472.906833,service-a-deployment-7f8b79cf8-dsztp,istio-proxy,100.287,
